population,population_batch,group_size,sigma,es_lr,epochs,returncode,elapsed_s,last_test_acc,time_to_90_s,stdout,stderr
512,256,64,1.0,1.0,5,0,13.310848983997857,0.1159,inf,"epoch=2 train_loss=2.2397 train_acc=0.1250 test_loss=2.7896 test_acc=0.0901
epoch=3 train_loss=3.2292 train_acc=0.0000 test_loss=2.7094 test_acc=0.0976
epoch=4 train_loss=3.2526 train_acc=0.0000 test_loss=2.6904 test_acc=0.1022
epoch=5 train_loss=2.5619 train_acc=0.1250 test_loss=2.6937 test_acc=0.1159
time_to_90pct=not_reached elapsed=3.97s",
512,256,64,1.0,0.1,5,0,12.4536653139985,0.1008,inf,"epoch=2 train_loss=2.3065 train_acc=0.0000 test_loss=2.3304 test_acc=0.0952
epoch=3 train_loss=2.3819 train_acc=0.1250 test_loss=2.3278 test_acc=0.1007
epoch=4 train_loss=2.3394 train_acc=0.1250 test_loss=2.3249 test_acc=0.1018
epoch=5 train_loss=2.3490 train_acc=0.0000 test_loss=2.3250 test_acc=0.1008
time_to_90pct=not_reached elapsed=3.89s",
512,256,64,0.1,1.0,5,0,12.360842230002163,0.1475,inf,"epoch=2 train_loss=1.7939 train_acc=0.2500 test_loss=2.8427 test_acc=0.1203
epoch=3 train_loss=2.5510 train_acc=0.0000 test_loss=2.5403 test_acc=0.1218
epoch=4 train_loss=2.7995 train_acc=0.0000 test_loss=2.4714 test_acc=0.1382
epoch=5 train_loss=2.0997 train_acc=0.3750 test_loss=2.4480 test_acc=0.1475
time_to_90pct=not_reached elapsed=4.09s",
512,256,64,0.1,0.1,5,0,12.77710658200158,0.1075,inf,"epoch=2 train_loss=2.2719 train_acc=0.0000 test_loss=2.3224 test_acc=0.0921
epoch=3 train_loss=2.3415 train_acc=0.1250 test_loss=2.3179 test_acc=0.1018
epoch=4 train_loss=2.3188 train_acc=0.1250 test_loss=2.3103 test_acc=0.1044
epoch=5 train_loss=2.2723 train_acc=0.0000 test_loss=2.3070 test_acc=0.1075
time_to_90pct=not_reached elapsed=4.00s",
512,512,64,10.0,1.0,5,0,12.120853161002742,0.1058,inf,"epoch=2 train_loss=2.7951 train_acc=0.0000 test_loss=2.6641 test_acc=0.1000
epoch=3 train_loss=2.7154 train_acc=0.0000 test_loss=2.7261 test_acc=0.1014
epoch=4 train_loss=2.9071 train_acc=0.1250 test_loss=2.7048 test_acc=0.1021
epoch=5 train_loss=1.8652 train_acc=0.2500 test_loss=2.7343 test_acc=0.1058
time_to_90pct=not_reached elapsed=3.88s",
512,512,64,10.0,0.1,5,0,13.750161236999702,0.0967,inf,"epoch=2 train_loss=2.3164 train_acc=0.0000 test_loss=2.3308 test_acc=0.0946
epoch=3 train_loss=2.4048 train_acc=0.1250 test_loss=2.3305 test_acc=0.0994
epoch=4 train_loss=2.3590 train_acc=0.1250 test_loss=2.3307 test_acc=0.0980
epoch=5 train_loss=2.3274 train_acc=0.0000 test_loss=2.3306 test_acc=0.0967
time_to_90pct=not_reached elapsed=3.95s",
512,512,64,1.0,1.0,5,0,12.641530101998796,0.1204,inf,"epoch=2 train_loss=2.7385 train_acc=0.1250 test_loss=2.6483 test_acc=0.1026
epoch=3 train_loss=2.6253 train_acc=0.1250 test_loss=2.7182 test_acc=0.1016
epoch=4 train_loss=2.8153 train_acc=0.1250 test_loss=2.7001 test_acc=0.1087
epoch=5 train_loss=1.7105 train_acc=0.5000 test_loss=2.7218 test_acc=0.1204
time_to_90pct=not_reached elapsed=3.99s",
512,512,64,1.0,0.1,5,0,13.92135795500144,0.098,inf,"epoch=2 train_loss=2.3167 train_acc=0.0000 test_loss=2.3304 test_acc=0.0948
epoch=3 train_loss=2.3993 train_acc=0.1250 test_loss=2.3299 test_acc=0.0989
epoch=4 train_loss=2.3562 train_acc=0.1250 test_loss=2.3298 test_acc=0.0980
epoch=5 train_loss=2.3161 train_acc=0.0000 test_loss=2.3290 test_acc=0.0980
time_to_90pct=not_reached elapsed=3.89s",
512,512,64,0.1,1.0,5,0,12.488183327001025,0.174,inf,"epoch=2 train_loss=2.6191 train_acc=0.1250 test_loss=2.6183 test_acc=0.1077
epoch=3 train_loss=1.7859 train_acc=0.3750 test_loss=2.4175 test_acc=0.1988
epoch=4 train_loss=2.2441 train_acc=0.0000 test_loss=2.3925 test_acc=0.1838
epoch=5 train_loss=1.5848 train_acc=0.5000 test_loss=2.3646 test_acc=0.1740
time_to_90pct=not_reached elapsed=3.90s",
512,512,64,0.1,0.1,5,0,13.57486484400215,0.103,inf,"epoch=2 train_loss=2.3046 train_acc=0.0000 test_loss=2.3249 test_acc=0.0934
epoch=3 train_loss=2.3343 train_acc=0.2500 test_loss=2.3186 test_acc=0.0996
epoch=4 train_loss=2.3481 train_acc=0.1250 test_loss=2.3160 test_acc=0.0989
epoch=5 train_loss=2.2586 train_acc=0.0000 test_loss=2.3117 test_acc=0.1030
time_to_90pct=not_reached elapsed=4.16s",
512,256,128,10.0,1.0,5,0,12.466222827999445,0.0888,inf,"epoch=2 train_loss=3.0113 train_acc=0.2500 test_loss=2.9226 test_acc=0.0942
epoch=3 train_loss=3.0693 train_acc=0.2500 test_loss=2.9048 test_acc=0.0873
epoch=4 train_loss=3.5120 train_acc=0.0000 test_loss=2.9399 test_acc=0.0885
epoch=5 train_loss=2.4144 train_acc=0.2500 test_loss=2.9254 test_acc=0.0888
time_to_90pct=not_reached elapsed=4.06s",
512,256,128,10.0,0.1,5,0,14.140845811001782,0.0903,inf,"epoch=2 train_loss=2.4662 train_acc=0.0000 test_loss=2.3362 test_acc=0.0896
epoch=3 train_loss=2.2499 train_acc=0.0000 test_loss=2.3363 test_acc=0.0902
epoch=4 train_loss=2.3714 train_acc=0.0000 test_loss=2.3375 test_acc=0.0908
epoch=5 train_loss=2.4835 train_acc=0.0000 test_loss=2.3365 test_acc=0.0903
time_to_90pct=not_reached elapsed=4.25s",
512,256,128,1.0,1.0,5,0,12.453889967000578,0.0993,inf,"epoch=2 train_loss=2.8826 train_acc=0.2500 test_loss=2.8922 test_acc=0.0961
epoch=3 train_loss=2.8441 train_acc=0.2500 test_loss=2.8541 test_acc=0.0868
epoch=4 train_loss=3.3887 train_acc=0.0000 test_loss=2.8711 test_acc=0.0913
epoch=5 train_loss=2.2474 train_acc=0.2500 test_loss=2.8390 test_acc=0.0993
time_to_90pct=not_reached elapsed=3.77s",
512,256,128,1.0,0.1,5,0,12.605934072002128,0.0906,inf,"epoch=2 train_loss=2.4593 train_acc=0.0000 test_loss=2.3354 test_acc=0.0888
epoch=3 train_loss=2.2433 train_acc=0.0000 test_loss=2.3354 test_acc=0.0894
epoch=4 train_loss=2.3680 train_acc=0.0000 test_loss=2.3361 test_acc=0.0917
epoch=5 train_loss=2.4800 train_acc=0.0000 test_loss=2.3349 test_acc=0.0906
time_to_90pct=not_reached elapsed=3.70s",
512,256,128,0.1,1.0,5,0,13.722322665998945,0.2031,inf,"epoch=2 train_loss=1.6724 train_acc=0.7500 test_loss=2.6766 test_acc=0.1182
epoch=3 train_loss=1.4073 train_acc=0.5000 test_loss=2.6544 test_acc=0.1439
epoch=4 train_loss=1.7980 train_acc=0.2500 test_loss=2.6166 test_acc=0.1919
epoch=5 train_loss=1.8591 train_acc=0.5000 test_loss=2.5673 test_acc=0.2031
time_to_90pct=not_reached elapsed=4.17s",
512,256,128,0.1,0.1,5,0,13.54420649599706,0.0972,inf,"epoch=2 train_loss=2.4016 train_acc=0.0000 test_loss=2.3292 test_acc=0.0913
epoch=3 train_loss=2.1756 train_acc=0.0000 test_loss=2.3253 test_acc=0.0967
epoch=4 train_loss=2.2909 train_acc=0.0000 test_loss=2.3187 test_acc=0.0984
epoch=5 train_loss=2.4591 train_acc=0.0000 test_loss=2.3184 test_acc=0.0972
time_to_90pct=not_reached elapsed=4.07s",
512,512,128,10.0,1.0,5,0,12.194525115002762,0.0637,inf,"epoch=2 train_loss=2.8224 train_acc=0.2500 test_loss=2.7273 test_acc=0.0696
epoch=3 train_loss=3.1612 train_acc=0.0000 test_loss=3.1711 test_acc=0.0532
epoch=4 train_loss=3.8787 train_acc=0.0000 test_loss=3.0980 test_acc=0.0614
epoch=5 train_loss=2.8547 train_acc=0.0000 test_loss=3.0787 test_acc=0.0637
time_to_90pct=not_reached elapsed=3.81s",
512,512,128,10.0,0.1,5,0,12.694375752002088,0.086,inf,"epoch=2 train_loss=2.4550 train_acc=0.0000 test_loss=2.3342 test_acc=0.0915
epoch=3 train_loss=2.2563 train_acc=0.0000 test_loss=2.3398 test_acc=0.0902
epoch=4 train_loss=2.3921 train_acc=0.0000 test_loss=2.3418 test_acc=0.0872
epoch=5 train_loss=2.5009 train_acc=0.0000 test_loss=2.3425 test_acc=0.0860
time_to_90pct=not_reached elapsed=4.01s",
512,512,128,1.0,1.0,5,0,12.980508485998143,0.0722,inf,"epoch=2 train_loss=2.7361 train_acc=0.2500 test_loss=2.7083 test_acc=0.0723
epoch=3 train_loss=2.9801 train_acc=0.0000 test_loss=3.0903 test_acc=0.0587
epoch=4 train_loss=3.7045 train_acc=0.0000 test_loss=2.9728 test_acc=0.0678
epoch=5 train_loss=2.6150 train_acc=0.0000 test_loss=2.9221 test_acc=0.0722
time_to_90pct=not_reached elapsed=3.86s",
512,512,128,1.0,0.1,5,0,12.306341072999203,0.0864,inf,"epoch=2 train_loss=2.4502 train_acc=0.0000 test_loss=2.3337 test_acc=0.0916
epoch=3 train_loss=2.2530 train_acc=0.0000 test_loss=2.3391 test_acc=0.0897
epoch=4 train_loss=2.3886 train_acc=0.0000 test_loss=2.3397 test_acc=0.0882
epoch=5 train_loss=2.4920 train_acc=0.0000 test_loss=2.3397 test_acc=0.0864
time_to_90pct=not_reached elapsed=3.93s",
512,512,128,0.1,1.0,5,0,12.310087368001405,0.145,inf,"epoch=2 train_loss=1.9035 train_acc=0.5000 test_loss=2.5146 test_acc=0.1019
epoch=3 train_loss=2.0772 train_acc=0.2500 test_loss=2.5837 test_acc=0.1147
epoch=4 train_loss=1.9085 train_acc=0.2500 test_loss=2.5246 test_acc=0.1381
epoch=5 train_loss=2.1201 train_acc=0.2500 test_loss=2.4869 test_acc=0.1450
time_to_90pct=not_reached elapsed=3.95s",
512,512,128,0.1,0.1,5,0,12.815443045001302,0.1022,inf,"epoch=2 train_loss=2.4013 train_acc=0.2500 test_loss=2.3287 test_acc=0.1017
epoch=3 train_loss=2.2138 train_acc=0.0000 test_loss=2.3293 test_acc=0.1007
epoch=4 train_loss=2.3433 train_acc=0.0000 test_loss=2.3193 test_acc=0.1045
epoch=5 train_loss=2.4547 train_acc=0.0000 test_loss=2.3184 test_acc=0.1022
time_to_90pct=not_reached elapsed=3.90s",
1024,256,32,10.0,1.0,5,0,13.103161441002158,0.0956,inf,"epoch=2 train_loss=2.4576 train_acc=0.1562 test_loss=2.4993 test_acc=0.1034
epoch=3 train_loss=2.8436 train_acc=0.0938 test_loss=2.5811 test_acc=0.1022
epoch=4 train_loss=2.7087 train_acc=0.0625 test_loss=2.6534 test_acc=0.0977
epoch=5 train_loss=2.7314 train_acc=0.0312 test_loss=2.6624 test_acc=0.0956
time_to_90pct=not_reached elapsed=4.13s",
1024,256,32,10.0,0.1,5,0,13.342299582000123,0.096,inf,"epoch=2 train_loss=2.3596 train_acc=0.0938 test_loss=2.3253 test_acc=0.0961
epoch=3 train_loss=2.4132 train_acc=0.0000 test_loss=2.3266 test_acc=0.0945
epoch=4 train_loss=2.3503 train_acc=0.0625 test_loss=2.3283 test_acc=0.0953
epoch=5 train_loss=2.3321 train_acc=0.0938 test_loss=2.3288 test_acc=0.0960
time_to_90pct=not_reached elapsed=4.00s",
